Text,Handle,Time Created,Location
"@SlantEyedShawn @WalkerStapleton Someone can’t use their twitter account because they lost a race?
Please let Hillary Clinton know👍🏻",JoshDubyaB,2018-12-05 20:34:22,"Denver, CO"
RT @JesseAPaul: The #copolitics connection to today’s remembrance of President George H. W. Bush. https://t.co/IY4Xlyd6Ra,ByJohnFrank,2018-12-05 20:34:18,"Denver, CO"
@EarlDinky @WalkerStapleton Below the belt buddy,JoshDubyaB,2018-12-05 20:32:14,"Denver, CO"
"RT @WalkerStapleton: What a celebration for an incredible American! Worth putting up with #43 giving me grief about my new beard!
Godspeed…",Andy_Conlin,2018-12-05 20:21:33,"Des Moines, IA"
"RT @WalkerStapleton: What a celebration for an incredible American! Worth putting up with #43 giving me grief about my new beard!
Godspeed…",mkfortney,2018-12-05 20:20:57,"Denver, CO"
"RT @WalkerStapleton: What a celebration for an incredible American! Worth putting up with #43 giving me grief about my new beard!
Godspeed…",schotts,2018-12-05 20:00:13,Colorado
That’s awesome. https://t.co/SrTHR8cmDd,ChaseEckerdt,2018-12-05 19:55:23,"Fort Collins, CO"
The #copolitics connection to today’s remembrance of President George H. W. Bush. https://t.co/IY4Xlyd6Ra,JesseAPaul,2018-12-05 19:52:22,"Denver, CO"
"RT @WalkerStapleton: What a celebration for an incredible American! Worth putting up with #43 giving me grief about my new beard!
Godspeed…",eluning,2018-12-05 19:45:26,Colorado
"RT @GeorgeHWBush: Happy to congratulate @WalkerStapleton on a terrific primary victory last night, and to join him in thanking those backin…",BrettHBoyer,2018-12-05 19:43:36,"Round Rock, TX"
"RT @WalkerStapleton: What a celebration for an incredible American! Worth putting up with #43 giving me grief about my new beard!
Godspeed…",SusanABriggs6,2018-12-05 19:32:23,"Colorado, USA"
"RT @WalkerStapleton: What a celebration for an incredible American! Worth putting up with #43 giving me grief about my new beard!
Godspeed…",karanormal,2018-12-05 19:31:24,"Colorado, USA"
"RT @WalkerStapleton: What a celebration for an incredible American! Worth putting up with #43 giving me grief about my new beard!
Godspeed…",TKoeckhoven,2018-12-05 19:28:06,
"@WalkerStapleton Jesus, just go away, you lost, no one cares",EarlDinky,2018-12-05 19:26:23,"Denver, CO"
@WalkerStapleton That’s why I didn’t recognize you. A glorious tribute to a great man. Not a dry eye after son W’s eulogy. So moving and inspirational.,CottrellLynne,2018-12-05 18:51:50,Aurora CO
Remember all the people he’s murdered as well 🙂 &amp; your beard whack as shit https://t.co/HLHWxXh9pl,barshacurlz,2018-12-05 18:51:30,Washington D.C. | Tunis 
"RT @WalkerStapleton: What a celebration for an incredible American! Worth putting up with #43 giving me grief about my new beard!
Godspeed…",2002HDsoftail,2018-12-05 18:50:30,Colorado Deplorable
Quite the post-election beard! https://t.co/FNWZXA2QXX,ConorMichael28,2018-12-05 18:48:50,"Denver, CO"
"What a celebration for an incredible American! Worth putting up with #43 giving me grief about my new beard!
Godspeed 41. God broke the mold.
#bush41 #presidentbush #remembering41 #cavu https://t.co/iVKqKOmh7i",WalkerStapleton,2018-12-05 18:47:02,Colorado
"RT @eluning: From day one, basically the entire @cologop and @WalkerStapleton #cogov campaign was trying to persuade voters that @PolisForC…",StaggernLurch,2018-12-05 17:37:50,"On a trail, hopefully"
"RT @eluning: From day one, basically the entire @cologop and @WalkerStapleton #cogov campaign was trying to persuade voters that @PolisForC…",colo_politics,2018-12-05 16:46:09,"Colorado, USA"
"RT @GeorgeHWBush: Happy to congratulate @WalkerStapleton on a terrific primary victory last night, and to join him in thanking those backin…",SAMIRACHI4,2018-12-05 15:53:29,الجزائر🇩
"RT @eluning: From day one, basically the entire @cologop and @WalkerStapleton #cogov campaign was trying to persuade voters that @PolisForC…",ericmwalker,2018-12-05 15:21:06,"Denver, CO"
"RT @ContactLenz_KOA: Sharing their thoughts on #PresidentGeorgeHWBush; @WalkerStapleton and @RepKenBuck joined @AprilZesbaugh and me on ""Co…",AprilZesbaugh,2018-12-05 15:18:52,"Denver, Co."
"RT @ContactLenz_KOA: Sharing their thoughts on #PresidentGeorgeHWBush; @WalkerStapleton and @RepKenBuck joined @AprilZesbaugh and me on ""Co…",KOANewsRadio,2018-12-05 15:17:29,"Denver, CO"
"Sharing their thoughts on #PresidentGeorgeHWBush; @WalkerStapleton and @RepKenBuck joined @AprilZesbaugh and me on ""Colorado's Morning News"" to discuss ""41's"" life and legacy.
@KOANewsRadio. #Bush41 #BushFuneral  #Bush41Legacy 

https://t.co/nBqmDl61Pf https://t.co/oUJROBQKhM",ContactLenz_KOA,2018-12-05 15:15:18,In Your Ear!
"RT @eluning: From day one, basically the entire @cologop and @WalkerStapleton #cogov campaign was trying to persuade voters that @PolisForC…",haltonhui,2018-12-05 13:56:32,Hong Kong
"RT @eluning: From day one, basically the entire @cologop and @WalkerStapleton #cogov campaign was trying to persuade voters that @PolisForC…",lwhitten,2018-12-05 13:23:45,"Denver, CO"
"RT @eluning: From day one, basically the entire @cologop and @WalkerStapleton #cogov campaign was trying to persuade voters that @PolisForC…",GaryGoddmn,2018-12-05 11:39:31,
"RT @eluning: From day one, basically the entire @cologop and @WalkerStapleton #cogov campaign was trying to persuade voters that @PolisForC…",BudsnotBots,2018-12-05 07:28:53,"Commerce City, CO"
"RT @eluning: From day one, basically the entire @cologop and @WalkerStapleton #cogov campaign was trying to persuade voters that @PolisForC…",DonPettygrove,2018-12-05 07:05:33,"Grand Junction, Colorado, USA"
"RT @GeorgeHWBush: Happy to congratulate @WalkerStapleton on a terrific primary victory last night, and to join him in thanking those backin…",SRGnationwide,2018-12-05 06:08:11,USA
