Text,Handle,Time Created,Location
RT @WillBenton1: @espyforsenate @1IronMan2018 @randallwoodfin @WaltMaddox @CaptainsLogAz @Alyssa_Milano @irrevdissident @ElastigirlVotes @C…,DHAmerican,2018-11-25 02:47:37,"Alabama, USA"
RT @WillBenton1: @espyforsenate @1IronMan2018 @randallwoodfin @WaltMaddox @CaptainsLogAz @Alyssa_Milano @irrevdissident @ElastigirlVotes @C…,tchambers,2018-11-25 02:44:14,"Bethesda, MD"
RT @WillBenton1: @espyforsenate @1IronMan2018 @randallwoodfin @WaltMaddox @CaptainsLogAz @Alyssa_Milano @irrevdissident @ElastigirlVotes @C…,noreenscully_,2018-11-25 02:37:57,Northern California 
RT @WillBenton1: @espyforsenate @1IronMan2018 @randallwoodfin @WaltMaddox @CaptainsLogAz @Alyssa_Milano @irrevdissident @ElastigirlVotes @C…,allthruthetown,2018-11-25 02:37:57,Earth
RT @WillBenton1: @espyforsenate @1IronMan2018 @randallwoodfin @WaltMaddox @CaptainsLogAz @Alyssa_Milano @irrevdissident @ElastigirlVotes @C…,MzLisawilliams,2018-11-25 02:36:53,"Dayton, OH"
RT @WillBenton1: @espyforsenate @1IronMan2018 @randallwoodfin @WaltMaddox @CaptainsLogAz @Alyssa_Milano @irrevdissident @ElastigirlVotes @C…,ArtistsPo,2018-11-25 02:34:52,United States
RT @WillBenton1: @espyforsenate @1IronMan2018 @randallwoodfin @WaltMaddox @CaptainsLogAz @Alyssa_Milano @irrevdissident @ElastigirlVotes @C…,rhonda_harbison,2018-11-25 02:34:33,
RT @WillBenton1: @espyforsenate @1IronMan2018 @randallwoodfin @WaltMaddox @CaptainsLogAz @Alyssa_Milano @irrevdissident @ElastigirlVotes @C…,SanjuanitaEstr3,2018-11-25 02:32:39,"Texas, USA"
RT @WillBenton1: @espyforsenate @1IronMan2018 @randallwoodfin @WaltMaddox @CaptainsLogAz @Alyssa_Milano @irrevdissident @ElastigirlVotes @C…,ShannonRitenour,2018-11-25 02:28:26,"Birmingham, AL"
RT @WillBenton1: @espyforsenate @1IronMan2018 @randallwoodfin @WaltMaddox @CaptainsLogAz @Alyssa_Milano @irrevdissident @ElastigirlVotes @C…,EdithNourse,2018-11-25 02:27:41,"Colorado, USA"
RT @WillBenton1: @espyforsenate @1IronMan2018 @randallwoodfin @WaltMaddox @CaptainsLogAz @Alyssa_Milano @irrevdissident @ElastigirlVotes @C…,LovesTheJust,2018-11-25 02:24:20,United States
RT @WillBenton1: @espyforsenate @1IronMan2018 @randallwoodfin @WaltMaddox @CaptainsLogAz @Alyssa_Milano @irrevdissident @ElastigirlVotes @C…,IndivisibleMoCo,2018-11-25 02:23:39,"Montgomery County, MD"
RT @WillBenton1: @espyforsenate @1IronMan2018 @randallwoodfin @WaltMaddox @CaptainsLogAz @Alyssa_Milano @irrevdissident @ElastigirlVotes @C…,rebellegrrl,2018-11-25 02:21:36,"Gadsden, AL"
@WaltMaddox @KevinScarbinsky ...if only that other school didn’t look down their noses at #UaB.,schroddybach,2018-11-25 02:20:20,
RT @WillBenton1: @espyforsenate @1IronMan2018 @randallwoodfin @WaltMaddox @CaptainsLogAz @Alyssa_Milano @irrevdissident @ElastigirlVotes @C…,IndivisibleMS,2018-11-25 02:08:53,"Mississippi, USA"
RT @WillBenton1: @espyforsenate @1IronMan2018 @randallwoodfin @WaltMaddox @CaptainsLogAz @Alyssa_Milano @irrevdissident @ElastigirlVotes @C…,SMSIndivisible,2018-11-25 02:04:01,"Mississippi, USA"
"@espyforsenate @1IronMan2018 @randallwoodfin @WaltMaddox @CaptainsLogAz @Alyssa_Milano @irrevdissident @ElastigirlVotes @CaptainResists @StormResist These fine folks in Jackson, Mississippi have heard the news about voting for Mike Espy! Early voting records were shattered today!!! https://t.co/2kShzmS3mJ",WillBenton1,2018-11-25 01:59:51,"Cottondale, AL"
@WaltMaddox @KevinScarbinsky But why not play each other????,stormcoinc,2018-11-25 01:07:03,
@thebengeorge @WaltMaddox #truth,jeff_s_lucas,2018-11-25 01:04:53,powder springs ga
.@KevinScarbinsky it makes this mayor and UAB Alum extremely happy! It’s good for our entire state and it speaks volumes about our standard of excellence https://t.co/xOCEpuqSex,WaltMaddox,2018-11-25 01:03:36,"Tuscaloosa,Alabama"
@uagameday @WaltMaddox Little late on that retweet Walt 😂,2amHuddleHouse,2018-11-25 01:01:35,
RT @uagameday: Traffic volume is very heavy as you make your way to Tuscaloosa. Use exit 100 HWY-216. #BamaGameday #RollTide https://t.co/a…,WaltMaddox,2018-11-25 01:00:24,"Tuscaloosa,Alabama"
RT @thebengeorge: The most competitive battle tonight inside Bryant-Denny Stadium was the one between the PA system and the student section…,WaltMaddox,2018-11-25 00:59:59,"Tuscaloosa,Alabama"
RT @UABFootball47: This is our year. We have to bounce back. We will need every fan there next week! #OurYear #RoadToTheShip,WaltMaddox,2018-11-25 00:59:42,"Tuscaloosa,Alabama"
@WaltMaddox @tuscaloosacity Congrats on the FB win but we’re all thankful you aren’t the governor-elect. #DemsLie #DumpDougJones The Jones mistake is why you’re not gov. #NeverAgain,VeritasAu,2018-11-25 00:09:57,
Going to be a great night in @tuscaloosacity - #thankyou to the 500 plus City Team Members who are working to bring a fun and safe #IronBowl https://t.co/Yy5oHUQ8bk,WaltMaddox,2018-11-25 00:06:32,"Tuscaloosa,Alabama"
RT @UA_Athletics: ✈️🇺🇸 #RollTide https://t.co/NghFmDyrkz,WaltMaddox,2018-11-24 20:53:22,"Tuscaloosa,Alabama"
RT @tuscaloosacity: 🏈 Welcome to the largest city in Alabama for the last #gameday in Tuscaloosa!,WaltMaddox,2018-11-24 20:53:03,"Tuscaloosa,Alabama"
@Thom_Hartmann @GBDems @RickeySmiley Enough is Enough! @WaltMaddox @TabithaK @JeffCoALDems @BHMIndivisible @MgmDemocrats @DougBaldwinJr @MSNBC @aldemocrats https://t.co/3S9EbGRfSK,rode1966,2018-11-24 20:09:46,
@WaltMaddox nothing like a train sitting on the tracks on auburn Gameday,Seagrove_Beach,2018-11-24 15:20:58,"Seagrove Beach, FL"
RT @LarsAnderson71: Huskers never give up! A new day is beginning to dawn in the Frost era. https://t.co/99SvXvo301,RlowisTony,2018-11-23 21:27:12,
"@WaltMaddox I understand that Tuscaloosa needs you, Sir, but so does your state.  Please begin NOW laying the groundwork for your next gubernatorial campaign.  I would love to vote for you again!",BluesRoyals,2018-11-23 20:54:03,Deep South
@WaltMaddox That missed field goal tho😳😳😳😳🏈🏈,jharbin2007,2018-11-23 20:11:15,United States
Warner's catch on the 2 pt. conversion was clutch! https://t.co/tM3CBPFLLJ,WaltMaddox,2018-11-23 20:09:03,"Tuscaloosa,Alabama"
@WaltMaddox my home stomping grounds (Atmore) Gotta go to the Creek Indian Pow Wow in Porch.,WalbyTina,2018-11-23 19:47:55,"Northport, AL"
RT @uagameday: The Quad will open for tailgate drop-off at 6 p.m. today and close at 8 p.m. It will re-open tomorrow at 7 a.m. until 10 a.m…,WaltMaddox,2018-11-23 19:44:00,"Tuscaloosa,Alabama"
Huskers never give up! A new day is beginning to dawn in the Frost era. https://t.co/99SvXvo301,LarsAnderson71,2018-11-23 19:43:57,"Birmingham, AL"
Hey @LarsAnderson71 your #Huskers are showing fight!,WaltMaddox,2018-11-23 19:38:30,"Tuscaloosa,Alabama"
@uagameday @WaltMaddox TIP....Stay home and watch on TV.,gpowell0902,2018-11-23 16:40:22,
"RT @uagameday: Tips to Avoid Iron Bowl Traffic 🚗🚗🚗

🔘Leave Home Early

🔘Use HWY 216 (exit 100 off of I-20/59)

🔘Turn on UA Gameday tweet no…",WaltMaddox,2018-11-23 16:34:33,"Tuscaloosa,Alabama"
Love seeing the @TuscaloosaAmp during the holiday season - Our team members do an amazing job in creating this wonderful experience for @tuscaloosacity https://t.co/QPkJunTpEm,WaltMaddox,2018-11-23 15:29:28,"Tuscaloosa,Alabama"
RT @WaltMaddox: Happy Thanksgiving @tuscaloosacity! https://t.co/rZgPrQW5uY,Vote_JBKing,2018-11-23 02:03:14,"Huntsville, AL"
"RT @UAB_WBB: All of the feels! 

#WinAsOne | #Believe https://t.co/LPShMbNaUi",WaltMaddox,2018-11-23 01:59:31,"Tuscaloosa,Alabama"
Stopping by Nokomis for #ThanksgivingDay2018 https://t.co/jjcO5JCQqM,WaltMaddox,2018-11-22 19:56:30,"Tuscaloosa,Alabama"
RT @WaltMaddox: Happy Thanksgiving @tuscaloosacity! https://t.co/rZgPrQW5uY,nunnally_tim,2018-11-22 17:53:28,Tuscaloosa
@WaltMaddox 2020 🇺🇸,kamryncosby,2018-11-22 17:05:20,
@WaltMaddox @tuscaloosacity Happy Thanksgiving to you and your family! I wish you to have a great thanksgiving!,TitusMcTerry,2018-11-22 16:40:31,"Tuscaloosa, Alabama, etc."
RT @WaltMaddox: Happy Thanksgiving @tuscaloosacity! https://t.co/rZgPrQW5uY,Algrandmother,2018-11-22 15:49:55,Alabama
@WaltMaddox @tuscaloosacity Happy Thanksgiving to you and yours. Stay safe and remember. Eat safely😎,athikers_bob,2018-11-22 15:43:21,"Alabama, USA"
