Text,Handle,Time Created,Location
"RT @AzSkyWatcher: @dougducey @azstateforestry A good way to prevent Fires 
      is to stop spraying 
      #Geoengineering 

They can make…",Michell75717325,2018-12-07 18:56:12,
"RT @dougducey: We are honored to be joined by some extraordinary gentlemen who were there 77 years ago — American heroes like Jack Holder,…",TucsonNewsNow,2018-12-07 18:55:43,"Tucson, AZ"
RT @dougducey: The 2018 Capitol Christmas Tree comes from the Coconino National Forest southwest of Flagstaff. Thanks to the Coconino Natio…,Michell75717325,2018-12-07 18:55:15,
RT @9thFloorAZ: Gov. @dougducey presents the Pearl Harbor Remembrance Day proclamation to three survivors of the attack on #PearlHarbor at…,TbBrame,2018-12-07 18:54:05,"Phoenix, AZ"
"@naomirwolf Lol  Can I sell you some solar ??

Our sunny Arizona looks the same 😷
@MayorNicholls Gov @dougducey 
@YumaFirst @cityofyuma @yumasun 
@Yumalibrary @yumaciviccenter @YumaSheriff 

Don't forget to take your Vit D~",AzSkyWatcher,2018-12-07 18:53:26,"Arizona, USA"
RT @9thFloorAZ: Gov. @dougducey presents the Pearl Harbor Remembrance Day proclamation to three survivors of the attack on #PearlHarbor at…,marymendola,2018-12-07 18:52:52,"Phoenix, AZ"
"RT @dougducey: We gather at the anchor of the Battleship USS Arizona to remember each life lost 77 years ago today. But, we also remember t…",EJJunkerKOLD,2018-12-07 18:52:50,"Casas Adobes, AZ"
"RT @dougducey: We are honored to be joined by some extraordinary gentlemen who were there 77 years ago — American heroes like Jack Holder,…",MaurerMartha,2018-12-07 18:52:30,"Phoenix/Surprise, AZ"
RT @HelloTeamTrump: @dougducey #Arizona @WhiteHouse @Twitter @JudgeJeanine @DonaldJTrumpJr @JudgeJeanine @BernardKerik @SheriffClarke https…,mamaleone14,2018-12-07 18:52:20,
RT @DougMcDanielAZ: Governor Doug Ducey needs to place AZ’s National Guard along the AZ-CA border. You know CA will let the caravan cross.…,Peters2Marilynj,2018-12-07 18:49:45,"Arizona, USA"
"RT @dougducey: Arizona says ‘thank you’ to every member of America’s Greatest Generation who sacrificed, fought and gave the ultimate sacri…",azwater,2018-12-07 18:47:50,"Phoenix, AZ"
"RT @dougducey: We are honored to be joined by some extraordinary gentlemen who were there 77 years ago — American heroes like Jack Holder,…",KVOA,2018-12-07 18:46:25,"Tucson, Arizona"
"RT @dougducey: We gather at the anchor of the Battleship USS Arizona to remember each life lost 77 years ago today. But, we also remember t…",shesblessed1,2018-12-07 18:45:37,
"RT @dougducey: We are honored to be joined by some extraordinary gentlemen who were there 77 years ago — American heroes like Jack Holder,…",MamaMadisons,2018-12-07 18:45:33,resistance is futile 
"RT @dougducey: We are honored to be joined by some extraordinary gentlemen who were there 77 years ago — American heroes like Jack Holder,…",brianjsymes,2018-12-07 18:44:10,"Ahwatukee, AZ"
"We are honored to be joined by some extraordinary gentlemen who were there 77 years ago — American heroes like Jack Holder, Ed Miklavcic and Maurice Stork. #Arizona is eternally grateful for your service and bravery. #PearlHarbor https://t.co/XheubeKkjS",dougducey,2018-12-07 18:43:30,"Arizona, USA"
"@CoChancellorL @Jim102010 @ABC @RepAndyBiggsAZ @dougducey @RepMcSally @RepGosar @DebbieLesko @votewarren @JDMesnard Well you're mistaken, furthermore its Grand Wizard, not Grand Duke, as if they didnt look stupid enough, they had to have a ridiculous title too!",meh20191,2018-12-07 18:43:00,
"@meh20191 @Jim102010 @ABC @RepAndyBiggsAZ @dougducey @RepMcSally @RepGosar @DebbieLesko @votewarren @JDMesnard To be honest, i have never heard of him. I will look him up really quick and see.

From what i know though Hillary was with the duke.",CoChancellorL,2018-12-07 18:41:52,Greater Laurencia
"RT @dougducey: We gather at the anchor of the Battleship USS Arizona to remember each life lost 77 years ago today. But, we also remember t…",LisaKeel9,2018-12-07 18:40:21,Arizona
"RT @dougducey: We gather at the anchor of the Battleship USS Arizona to remember each life lost 77 years ago today. But, we also remember t…",StromvotedProud,2018-12-07 18:40:10,"Arizona, USA"
"RT @dougducey: Arizona says ‘thank you’ to every member of America’s Greatest Generation who sacrificed, fought and gave the ultimate sacri…",StromvotedProud,2018-12-07 18:39:59,"Arizona, USA"
@9thFloorAZ @BeckyFreemanAZ @dougducey 🇺🇸🇺🇸🇺🇸,StromvotedProud,2018-12-07 18:39:38,"Arizona, USA"
RT @9thFloorAZ: Gov. @dougducey presents the Pearl Harbor Remembrance Day proclamation to three survivors of the attack on #PearlHarbor at…,StromvotedProud,2018-12-07 18:39:30,"Arizona, USA"
