Text,Handle,Time Created,Location
"Here’s @LarryHogan in @politico: 

https://t.co/g8uL94WGOm https://t.co/xZteES9BzU",MileahKromer,2018-12-02 01:10:41,"Baltimore, MD"
RT @lizbelle1100: @RobWindley @RedMaryland @LarryHogan https://t.co/7i7uyX2I8U,SandraKayWard5,2018-12-01 23:57:03,
Could you please do it @LarryHogan? Thanks in advance https://t.co/ZIIrpo1i29,J_Jonet,2018-12-01 20:14:13,Cascais
https://t.co/0uB4KaUmoT @pwoodreporter @WayneDupreeShow @benjancewicz  @LarryHogan @BeattyLaw @MikeQReports https://t.co/VhwnQPfxC1,shortman_9,2018-12-01 14:25:28,Baltimore Md & Zion Il
RT @GovLarryHogan: President George H.W. Bush was a true patriot and statesman who embodied the decency and selfless service of the Greates…,LarryHogan,2018-12-01 13:08:02,"Annapolis, MD"
"@BaltimoreMD has now seen 282  #Homicides with one day yet to be included in November. This a #Baltimore #Maryland #American #Travesty @TravelMD #Travesty
@SheilaDixonBalt @MayorPugh50 @POTUS @Baltimoremag @LarryHogan #LetThemDestroy #MurderEpidemic @POTUS @MayorSRB #BiggestSham https://t.co/LwORYvmEeI",DaveWallaceUS,2018-12-01 11:13:31,"Finksburg, MD"
"https://t.co/7igASez0wo Please pray for:
 President @POTUS
 Vice President @vp
 Spkr. @SpeakerRyan
 Gov. of Maryland @larryhogan
 Lt Gov. of Maryland Boyd Rutherford
 AG of Maryland  Brian Frosh",MD_Prays,2018-12-01 11:00:49,
"@RedMaryland @LarryHogan @mddems Do as dems say, not as they do",Chancesmia,2018-12-01 10:21:51,"Maryland, USA"
"LD15 is the last leg district from Moco #MD to elect an @MDGOP rep. @LarryHogan won election night here in a landslide. Breaking one-party representation in Moco is about putting forth principled, moderate, &amp; forward-thinking leaders #MdPolitics https://t.co/67YBG8p1hF https://t.co/GFTKwh5Ebe",AStock355,2018-12-01 04:05:00,
"@RedMaryland @LarryHogan So he's opposed to gerrymandering that benefits democrats, not gerrymandering per se?",glacialburners,2018-12-01 00:54:41,"Baltimore, MD"
So you want @LarryHogan to end national gerrymandering but don't want @mddems to end Maryland state gerrymandering. So glad we have this level of partisan hackery in our public schools #MDPolitics https://t.co/xgfAKMdsjn,RedMaryland,2018-11-30 23:08:17,Maryland
@RedMaryland @LarryHogan @BrianFrosh psst... https://t.co/YqsUg5pCaS https://t.co/P8hzqu77ZZ,_hmmarr,2018-11-30 22:56:25,"annapolis, maryland"
".@LarryHogan is the Governor of Maryland. The problems he's trying to fix with Democratic gerrymandering are here, not nationwide #MDPolitics https://t.co/dTMbnUeLP5",RedMaryland,2018-11-30 22:19:57,Maryland
